Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9bce75bd2cfc8dddcc20d829ff9cf4c3891d71b6590149b6623aeada3d989a8e,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.033274,51.581102,On or near ST JAMES'S STREET,E01004392,Waltham Forest 017A,Investigation complete; no suspect identified
18c26ff146f53a84552d972cf972bfd4312ded93841f41825b5fd9185fe9bb41,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.007046,51.568268,On or near HAINAULT ROAD,E01004370,Waltham Forest 023B,Investigation complete; no suspect identified
396b5980bc51881bc6a7947d7418d85e2589eedba3b926c3b5ebf044337d8188,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.028148,51.567141,On or near SEYMOUR ROAD,E01004427,Waltham Forest 022E,Investigation complete; no suspect identified
b1bba7a45416c3de80ba6b6bb45c83903b64ae9a7989ddebf99fb7f2d17cc5e9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.007046,51.568268,On or near HAINAULT ROAD,E01004370,Waltham Forest 023B,Investigation complete; no suspect identified
3a4a2ca6a500a0a39a227709098b9bc70085ac5eca648c9968bd6ae5e1dc4a01,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.084069,51.532277,On or near BUCKLAND STREET,E01001781,Hackney 026B,Investigation complete; no suspect identified
36e444dece6340aea6dcd294903cbd731fc9ce7c0ee6d117bb325ea928d7a1f6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.060619,51.545992,On or near ROYAL OAK ROAD,E01001762,Hackney 017D,Investigation complete; no suspect identified
9a31471e5cc7b1f275a5c16c521ecda328de737d6c6263d090749ecc24dae929,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.08214,51.556903,On or near ALBION GROVE,E01001742,Hackney 008A,Investigation complete; no suspect identified
4d3e756b8790f67f299a156ac79ce75110efa6b6c3f08aec0a10e6d62c64e2be,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.06147,51.548371,On or near SPURSTOWE TERRACE,E01001761,Hackney 016F,Investigation complete; no suspect identified
6d4d0dfdb1defbcda7b0351352430064c1fb7a0fbe126b9d7f355790d17d5e04,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.071776,51.546472,On or near GHENT WAY,E01001748,Hackney 020A,Investigation complete; no suspect identified
7f8557cf5142ff157204deaca5f86840220878e65d22374a15aa141215909ac6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.213188,51.556813,On or near ELM GROVE,E01000141,Barnet 039A,Investigation complete; no suspect identified
66237f92a46949778bb17d78bdce8478b614cbf88b2ec6baafe30ffab0f07a1a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.295892,51.626582,On or near GRANTHAM CLOSE,E01000188,Barnet 014C,Investigation complete; no suspect identified
079eb0a04887d213082a234177760f4fcbd41676001b30866ffe7a2b3a46d0f5,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.163986,51.549894,On or near HAVERSTOCK HILL,E01000849,Camden 011D,Investigation complete; no suspect identified
e8ecbc0610c9a9fc88739b6c1059d343c185836487c2e97815f87eeb4acf31fa,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.134812,51.542015,On or near AGAR PLACE,E01000957,Camden 019C,Investigation complete; no suspect identified
b752cf5d433827f9f6d8c205f12b303f40b700eb5a7b2a4ca42a9943a7fdb648,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.149504,51.564855,On or near HILLWAY,E01000913,Camden 001E,Investigation complete; no suspect identified
ae290c48bba319e8deaed63695235b5c66dfe0564403e0ab233c0e1a1fc09f98,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.129101,51.542392,On or near ST PAULS CRESCENT,E01000868,Camden 015D,Investigation complete; no suspect identified
fc1bbc1548bff24887037526a1b6e58c1044d4da4b220a26063b754b4f52e22c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.351433,51.565869,On or near NORTHOLT ROAD,E01002213,Harrow 027D,Investigation complete; no suspect identified
af6b30cf109649a1e4c37e91d5bf97d6e34c735bead4eeeb58602df55d3d7383,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.18943,51.413523,On or near Sports/Recreation Area,E01003357,Merton 012A,Investigation complete; no suspect identified
f5ea57e64840172d290680323ef657db56e2ce747c06d73dd86eda38b55801e8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.191796,51.415888,On or near HAMILTON ROAD MEWS,E01003360,Merton 006B,Suspect charged
9f4b077fe386303f07dacd58a548c1414c7ab41a3e6bf676c9966f560e0f619b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.150046,51.466467,On or near Supermarket,E01003037,Lambeth 013A,Investigation complete; no suspect identified
c87536e01843bdceebbd28feafbb9ef4bb18cf446893408ea038bdf2a25f03ba,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.119377,51.451115,On or near ENDYMION ROAD,E01003171,Lambeth 020B,Investigation complete; no suspect identified
e8f42eae21f8c7f8c8dbab925ca82372e0057a727999d5ba5dc36f28deed45ac,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.117605,51.432283,On or near CAROLINE CLOSE,E01003154,Lambeth 030E,Investigation complete; no suspect identified
c6f80b6738fe51eb8a27d2fd7954944c1ef4e0ffc414d8463fa736c1f572f867,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.052644,51.507129,On or near MONZA STREET,E01004297,Tower Hamlets 027C,Investigation complete; no suspect identified
24a4c8436a7b8b218a119e6dfade5dda07e872a961a716a4a0868d4a8359bf21,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.060382,51.510872,On or near HAWKSMOOR MEWS,E01004301,Tower Hamlets 025B,Investigation complete; no suspect identified
362e4a7f37586adf143507f0b9b536ad1571c5dabac3b344e98327a3d8e4f152,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.021859,51.51057,On or near KEMPS DRIVE,E01004256,Tower Hamlets 024C,Investigation complete; no suspect identified
e6c7a45371746440543aad598c227bb4673a2b2dbd8838a444a673592c48f65b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.060382,51.510872,On or near HAWKSMOOR MEWS,E01004301,Tower Hamlets 025B,Investigation complete; no suspect identified
509628b53a9d9b7bb98f4bdb3353e6ccfff6e305dc39bfab85b8bad7d4e3713b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.028287,51.517558,On or near ST PAUL'S WAY,E01004273,Tower Hamlets 014E,Investigation complete; no suspect identified
df801cebd3f40d6387d9b52d4d29e4f8e0f918c31c2a120ae2cc4587039714de,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.026705,51.51147,On or near Shopping Area,E01004252,Tower Hamlets 024A,Investigation complete; no suspect identified
94b98dc64327c835eb41b88436ce0a9abf35d5250f1f17d7c49e9441e321caf6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.019175,51.520273,On or near MADDAMS STREET,E01004242,Tower Hamlets 012C,Investigation complete; no suspect identified
a51517b2ae4971042fa042b011a81bc4e934b1896aa47fad199bcbbd4b45a32f,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.111378,51.446682,On or near SHERWOOD PARK AVENUE,E01000346,Bexley 021A,Investigation complete; no suspect identified
53d14beaf8efed624f6063839b11887b6acf24595b88cb2b584f61bd6f0a827b,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.096297,51.374844,On or near Supermarket,E01001045,Croydon 027C,Investigation complete; no suspect identified
31de22d7748817edd46c2d07876456d3300a05fd7c1ead3c0a8f8b6c3687dfad,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.083617,51.39461,On or near ALVERSTON GARDENS,E01001112,Croydon 013C,Investigation complete; no suspect identified
e27dd85faef5646597dad0b79066b767fdf943669ba1f843d24fc348dbe04be5,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.081677,51.482492,On or near HEAVITREE CLOSE,E01001637,Greenwich 009D,Investigation complete; no suspect identified
ade2d06c9ac688fe0b0f3d898891afd78c8afe77fcbf524bf65fe780ffa6b7d4,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.067997,51.47491,On or near CONDOVER CRESCENT,E01001686,Greenwich 020E,Investigation complete; no suspect identified
23f42db5589474d50e8ee1d94c5758edbbec23ec7fa51e8a361b01e38db3f5eb,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.029771,51.443609,On or near MOTTINGHAM LANE,E01001654,Greenwich 029B,Investigation complete; no suspect identified
503684002936707ed190997e062df01e41bd11329c72507072a36fb144590cbd,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.41478,51.573963,On or near WEST WAY,E01002470,Hillingdon 007D,Investigation complete; no suspect identified
57d9ab6dbe597c60c0217f39b9e0c5b0a6780f4ba5329e0d2853c8b4b0d0a2e0,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.429206,51.49659,On or near CLEMENT GARDENS,E01002490,Hillingdon 030D,Investigation complete; no suspect identified
28caa4e3858e7362140e759600cb7a175a8b425b090fc1a76733cdd3c8a7b031,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.45698,51.534159,On or near CONEY GROVE,E01002410,Hillingdon 017A,Investigation complete; no suspect identified
9e24115d89f2cce12373d87fb558e5aaead3f37cc3f5e7d83c4382b7efa6db30,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.307116,51.43698,On or near MARTINGALES CLOSE,E01003816,Richmond upon Thames 012C,Investigation complete; no suspect identified
e603f8c1c078dfd3c6fb5bd376addb4945e6798c3444c50333ed0fb2bf672a79,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.288953,51.512936,On or near INGLIS ROAD,E01001234,Ealing 027B,Investigation complete; no suspect identified
3efd9aa62bf6332aeef54d7d9e104c5d6c5ddd0dc5ba43f7df833a1c30a56adc,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.222032,51.624837,On or near CHURCH ROAD,E01002276,Havering 001A,Investigation complete; no suspect identified
d0752efb77cdf346fa3d1f1c76af4592133ec64f860deb8a5ac914924b3c1a3f,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.050878,51.543322,On or near SHELLEY AVENUE,E01003529,Newham 010A,Investigation complete; no suspect identified
a44ed566523feb50e8982c1929d21f6648bbc1f922ad26343d4cd7f0537631c9,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.061294,51.545001,On or near HATHAWAY CRESCENT,E01003528,Newham 005A,Investigation complete; no suspect identified
ed9ff305e6ff38a97ed899a4057a15342e11a4519762fa5decbc8f8540c43449,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.121292,51.621283,On or near FOXGROVE,E01001527,Enfield 036F,Investigation complete; no suspect identified
c7b5bfad4b6db8bd32eb2fb8b567028bf39b64538db584c92acce88a040db8b6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.042798,51.656016,On or near BURNCROFT AVENUE,E01001437,Enfield 014A,Investigation complete; no suspect identified
4f58ca18417a25adcc667b7843d107116f4658faf579e563d9f3624b96f78426,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.312608,51.483128,On or near DURHAM WHARF DRIVE,E01002684,Hounslow 006D,Investigation complete; no suspect identified
1670e712ab81f162aa928ffa47f5f3ab6596156f82fe7b69c02b5042cdc37e93,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.26239,51.404978,On or near CHESTNUT GROVE,E01002963,Kingston upon Thames 007D,Investigation complete; no suspect identified
29011bf3096a6a95b50c062d24a035254f37b01eaa9f4a5a520540a7c5817785,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.28782,51.412402,On or near COOMBE ROAD,E01002974,Kingston upon Thames 005E,Investigation complete; no suspect identified
2f9f0cc441ae62c32f554eecf67a4848a01daa02429609afef85ef01b28825fe,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.149593,51.475893,On or near BATTERSEA PARK ROAD,E01033100,Wandsworth 002G,Investigation complete; no suspect identified
eb403e9d5f74acaeb204f64675f76decb5be3745e22a1a6480e6bd43d0bf7592,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.147012,51.517182,On or near WIGMORE PLACE,E01004713,Westminster 011A,Suspect charged
71fd98517d0d8b22d5cb53e4438e9284bd7c141a0ed3e074de1ec426c73ba1a9,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.197369,51.527832,On or near MALVERN ROAD,E01004678,Westminster 005D,Investigation complete; no suspect identified
130b8aa546dd201724ba984fb3f091b209842f1ad92b3b0f036ab939282297e6,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.133015,51.499938,On or near Shopping Area,E01004731,Westminster 020A,Investigation complete; no suspect identified
c5f30cc0b98211cba72d970e0daca2dd9e4f75671484407f58156e50a1068505,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.049559,51.552491,On or near CARLYLE ROAD,E01003591,Newham 004D,Investigation complete; no suspect identified
7c1009b1592733e9239c4c1ad977c2bf81287eacb8c39fa965a099971f4870a9,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.024415,51.518341,On or near ECLIPSE ROAD,E01003507,Newham 031A,Investigation complete; no suspect identified
42655ee96373fd2e2c2f451e71949db23b245041f8eb51758541f034671a6f53,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.209206,51.601247,On or near HOLDERS HILL ROAD,E01000199,Barnet 025B,Investigation complete; no suspect identified
db22bc79dd28ca5c7a338a0cb679befae6e0b53c24fde8feb126572597e18592,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.187075,51.646795,On or near STATION ROAD,E01000268,Barnet 005B,Investigation complete; no suspect identified
7be225cf4eec34a3f8f66a4be27e2bbf455e0de12e01e8666d61d7c23178f362,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.165408,51.543954,On or near BROCAS CLOSE,E01000846,Camden 014C,Investigation complete; no suspect identified
7be225cf4eec34a3f8f66a4be27e2bbf455e0de12e01e8666d61d7c23178f362,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.165408,51.543954,On or near BROCAS CLOSE,E01000846,Camden 014C,Investigation complete; no suspect identified
6797012658c4cac855b3b487ee6c58187a0b11df26e252c08e5bfcdc3a6b7d6a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.149504,51.564855,On or near HILLWAY,E01000913,Camden 001E,Investigation complete; no suspect identified
74948510e1ebd2a61b852f6bc8ff52c302fe46c82663b3d74495755d9d4db04f,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.142956,51.537864,On or near UNDERHILL STREET,E01000863,Camden 021A,Investigation complete; no suspect identified
0636c35743ab174245ee275514a2003cf42b42e60af1d95e7d27ef0c4f3c1116,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.112586,51.519097,On or near SOUTH SQUARE,E01000914,Camden 028B,Investigation complete; no suspect identified
5cc8e814cba82a68d1cd577e4fe78a6eae939036a58cd9582ceac4e2447fc4c4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.208768,51.537853,On or near BROOKSVILLE AVENUE,E01000580,Brent 032B,Investigation complete; no suspect identified
48c9ed87c977e93d7240bb3bbb3edaf5f8ecedde1cad513c3fe921e664530fb3,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.276981,51.59567,On or near BRINKBURN GARDENS,E01000593,Brent 001E,Investigation complete; no suspect identified
93c8f1e628beec9b6ecc58559ba03e0e4e1584de317f22e8bfb81b017bd5a6aa,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.225505,51.555777,On or near DICEY AVENUE,E01000555,Brent 015C,Investigation complete; no suspect identified
0c1cde151813d5c7d6c93e15ee82287070020abc778ed5c9b17ea7fb2aa30c7a,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.25159,51.542105,On or near GLYNFIELD ROAD,E01000521,Brent 025B,Investigation complete; no suspect identified
b760b49ea87ad9ccf370b206196a32b2f33452f29f2c0ef530084260e2bd71a4,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.204784,51.431609,On or near LAMBOURNE AVENUE,E01003474,Merton 001C,Investigation complete; no suspect identified
8f3128e374ee2829a86967f67242c6e0c652b7fc8dd5385743a72b2433192049,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.17496,51.422615,On or near WATERFALL COTTAGES,E01003370,Merton 005C,Investigation complete; no suspect identified
d5a6af688da10bef0631317e9caf227623020c2ae82539f041b2d236b6d0386c,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.022289,51.669817,On or near SALISBURY ROAD,E01001445,Enfield 003B,Investigation complete; no suspect identified
d334fdbe15e1238c567e09eea159710dbb9cc825859b2e3d2ed34e403a1930de,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.069933,51.643129,On or near FIRST AVENUE,E01001406,Enfield 015B,Investigation complete; no suspect identified
e0e95277d02fbd6e3fb81505547c055c66344838ae074e528279e279cd58c5b7,2020-06,Metropolitan Police Service,Metropolitan Police Service,0.013623,51.406567,On or near WALTERS YARD,E01000676,Bromley 008B,Investigation complete; no suspect identified
656e7fe552cb6efb23f0dada55d426891129ac3161126df04b59a7d6be77f1f8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.135247,51.55819,On or near HUDDLESTON ROAD,E01002768,Islington 004A,Investigation complete; no suspect identified
8e9ab54b9d68a3c86c125cb0a94073152bd025e79ed7f54246f3c1a136482aa8,2020-06,Metropolitan Police Service,Metropolitan Police Service,-0.176893,51.608033,On or near ETON AVENUE,E01000316,Barnet 027E,Investigation complete; no suspect identified
